Order, Latitude, Longitude
4, 40.766147, -73.981384
4, 40.766243, -73.98142199999998
4, 40.766193, -73.981683
4, 40.76617, -73.981848
4, 40.766281, -73.98174199999998
4, 40.766348, -73.98169199999998
4, 40.76628, -73.98196
4, 40.766425, -73.981807
4, 40.766298, -73.981768
4, 40.766403, -73.981683
4, 40.766057, -73.981983
4, 40.76642, -73.981999
4, 40.766603, -73.981988
4, 40.766424, -73.98223199999998
4, 40.766592, -73.982252
4, 40.76635, -73.982298
4, 40.766345, -73.98232
4, 40.766631, -73.982534
4, 40.76612, -73.98231
4, 40.766828, -73.982439
4, 40.766417, -73.982619
4, 40.766833, -73.982684
4, 40.766653, -73.982753
4, 40.766422, -73.98269
4, 40.766364, -73.98285699999998
4, 40.766223, -73.982791
4, 40.766595, -73.982855
4, 40.76703, -73.982652
4, 40.767038, -73.982696
4, 40.766825, -73.982802
4, 40.766438, -73.983086
4, 40.766401, -73.983017
4, 40.766353, -73.983112
4, 40.766236, -73.983079
4, 40.766281, -73.98312099999998
4, 40.76634, -73.983041
4, 40.766338, -73.98306499999998
4, 40.766217, -73.98293599999998
4, 40.766465, -73.983002
4, 40.766095, -73.98292999999998
4, 40.767232, -73.982585
4, 40.767043, -73.982982
4, 40.767327, -73.98276799999998
4, 40.766622, -73.983231
4, 40.766654, -73.98318
4, 40.766597, -73.98332999999998
4, 40.766372, -73.983219
4, 40.766442, -73.983227
4, 40.766128, -73.983236
4, 40.765967, -73.983001
4, 40.766021, -73.98324499999998
4, 40.765933, -73.983007
4, 40.765953, -73.982972
4, 40.767223, -73.982415
4, 40.767349, -73.982691
4, 40.76716, -73.982375
4, 40.767426, -73.98239499999998
4, 40.767167, -73.98232799999998
4, 40.767557, -73.982837
4, 40.767358, -73.982872
4, 40.767542, -73.982691
4, 40.766658, -73.98334
4, 40.766535, -73.983393
4, 40.76613, -73.983382
4, 40.765993, -73.983463
4, 40.766028, -73.983328
4, 40.7658, -73.983027
4, 40.767096, -73.98211499999998
4, 40.767025, -73.98206999999998
4, 40.767285, -73.98313
4, 40.766227, -73.98352199999998
4, 40.765734, -73.98336299999998
4, 40.765708, -73.983461
4, 40.766169, -73.983694
4, 40.76727, -73.981903
4, 40.767233, -73.98332499999998
4, 40.767205, -73.983411
4, 40.765634, -73.98351099999998
4, 40.767486, -73.981972
4, 40.76731, -73.98180499999998
4, 40.767409, -73.981921
4, 40.767528, -73.98193
4, 40.767127, -73.983508
4, 40.766963, -73.983565
4, 40.767715, -73.981825
4, 40.767715, -73.981825
4, 40.767609, -73.98185599999998
4, 40.767025, -73.981729
4, 40.76778, -73.981902
4, 40.767743, -73.98173699999998
4, 40.767907, -73.981868
4, 40.767752, -73.98160199999998
4, 40.767883, -73.981763
4, 40.76785, -73.981702
4, 40.766778, -73.981683
4, 40.766998, -73.98148299999998
4, 40.766971, -73.98154599999998
4, 40.767043, -73.981515
4, 40.766927, -73.981577
4, 40.767073, -73.98159699999998
4, 40.767867, -73.982095
4, 40.76803, -73.981634
4, 40.76812, -73.981791
4, 40.768262, -73.98147799999998
4, 40.768245, -73.98147
4, 40.768342, -73.98169199999998
4, 40.76824, -73.98201299999998
4, 40.768418, -73.981458
4, 40.76848, -73.981353
4, 40.768242, -73.981403
4, 40.76851, -73.981577
4, 40.768451, -73.981643
4, 40.768533, -73.981357
4, 40.768497, -73.981567
4, 40.768442, -73.98164699999998
4, 40.768205, -73.981262
4, 40.768228, -73.981188
4, 40.768352, -73.981318
4, 40.768235, -73.981232
4, 40.768308, -73.98138299999998
4, 40.768245, -73.98118499999998
4, 40.768285, -73.981283
4, 40.768569, -73.981644
4, 40.768375, -73.98195
4, 40.768488, -73.981728
4, 40.76851, -73.98182
4, 40.768497, -73.981755
4, 40.768534, -73.98182799999998
4, 40.768608, -73.981637
4, 40.768625, -73.98170299999998
4, 40.768384, -73.982111
4, 40.768431, -73.982104
4, 40.768426, -73.982231
4, 40.768442, -73.98222599999998
4, 40.768238, -73.982242
4, 40.768403, -73.98211499999998
4, 40.768318, -73.98224299999998
4, 40.768307, -73.98208099999998
4, 40.768403, -73.982189
4, 40.768478, -73.982179
4, 40.768142, -73.982252
4, 40.768626, -73.98143799999998
4, 40.768665, -73.98132699999998
4, 40.76857, -73.98189
4, 40.768275, -73.981053
4, 40.768267, -73.981058
4, 40.768699, -73.98198999999998
4, 40.768676, -73.981994
4, 40.768788, -73.98197299999998
4, 40.768552, -73.982235
4, 40.76854, -73.98231
4, 40.768525, -73.98224999999998
4, 40.768316, -73.982389
4, 40.768248, -73.982365
4, 40.768453, -73.982268
4, 40.768325, -73.982353
4, 40.768651, -73.98213699999998
4, 40.768612, -73.98217099999998
4, 40.768313, -73.982307
4, 40.768708, -73.98216499999998
4, 40.768567, -73.982371
4, 40.768488, -73.982466
4, 40.768952, -73.981302
4, 40.768829, -73.981947
4, 40.7688, -73.98201899999998
4, 40.76896, -73.981997
4, 40.768863, -73.98203499999998
4, 40.768903, -73.981863
4, 40.768223, -73.98263199999998
4, 40.768358, -73.982685
4, 40.768978, -73.98224299999998
4, 40.768972, -73.98224
4, 40.768721, -73.98258699999998
4, 40.768511, -73.98275499999998
4, 40.76923, -73.982017
4, 40.768317, -73.982747
4, 40.769058, -73.982417
4, 40.768944, -73.98240199999998
4, 40.769218, -73.98228899999998
4, 40.769104, -73.982325
4, 40.76886, -73.98252599999998
4, 40.769347, -73.9822
4, 40.769333, -73.982192
4, 40.769459, -73.98190599999998
4, 40.769242, -73.98255799999998
4, 40.769487, -73.98223299999998
4, 40.769027, -73.982732
4, 40.769278, -73.98268199999998
4, 40.769642, -73.982257
4, 40.769073, -73.982962
4, 40.7689, -73.982906
